Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP024666,Female,Yes,1,Graduate,No,9077,0,24967,360,1,URBAN,Y
LP026258,Male,Yes,2,Graduate,No,1577,0,13877,180,1,RURAL,Y
LP045490,Male,Yes,1,Graduate,No,12383,0,17789,240,1,RURAL,N
LP038190,Male,Yes,0,Not Graduate,No,5834,0,17803,180,1,SEMIURBAN,N
LP028238,Male,Yes,0,Not Graduate,Yes,2712,0,10545,360,1,URBAN,Y
LP035782,Female,Yes,0,Graduate,No,11096,0,4138,360,0,URBAN,Y
LP029202,Female,No,1,Not Graduate,No,8416,0,6827,240,0,RURAL,Y
LP042093,Male,Yes,1,Not Graduate,Yes,3377,9515,4286,360,1,SEMIURBAN,Y
LP033878,Male,Yes,1,Graduate,No,2370,0,13031,360,1,URBAN,N
LP040980,Male,Yes,5,Not Graduate,Yes,10554,0,16489,180,1,URBAN,N
LP028002,Male,No,1,Graduate,Yes,9722,2189,6046,180,1,URBAN,Y
LP035707,Male,Yes,1,Graduate,Yes,6638,0,814,180,0,RURAL,Y
LP027258,Female,No,0,Graduate,Yes,12740,0,7713,180,0,URBAN,Y
LP031064,Female,No,5,Graduate,No,11078,0,17345,360,1,SEMIURBAN,Y
LP031051,Male,No,1,Not Graduate,Yes,1896,0,17097,360,1,URBAN,Y
LP026792,Male,No,0,Not Graduate,Yes,7635,6260,14763,360,0,URBAN,Y
LP038185,Male,Yes,3,Graduate,Yes,7734,0,8801,240,0,SEMIURBAN,Y
LP024812,Female,Yes,2,Not Graduate,No,6827,0,23044,180,0,URBAN,Y
LP037884,Male,Yes,3,Not Graduate,Yes,12509,0,20302,360,1,URBAN,N
LP040104,Female,No,5,Graduate,No,7569,4148,16372,360,0,RURAL,Y
LP040010,Female,No,0,Not Graduate,No,5882,0,3772,240,0,URBAN,Y
LP037571,Female,Yes,1,Not Graduate,Yes,8156,0,7349,360,0,RURAL,Y
LP040030,Female,Yes,2,Not Graduate,No,11634,0,5143,180,1,RURAL,Y
LP026904,Male,No,3,Graduate,Yes,4263,0,16347,360,0,SEMIURBAN,Y
LP030765,Female,No,1,Graduate,No,6036,0,16804,180,0,SEMIURBAN,Y
LP032750,Female,Yes,3,Not Graduate,No,6452,0,7610,360,0,URBAN,Y
LP038159,Female,No,2,Graduate,No,11803,0,12285,240,0,RURAL,Y
LP023927,Male,No,5,Not Graduate,No,12518,0,11288,240,1,SEMIURBAN,Y
LP048644,Female,Yes,0,Graduate,No,8158,9669,19623,240,1,URBAN,Y
LP039179,Female,No,0,Not Graduate,No,8613,0,13383,180,0,RURAL,Y
LP023906,Male,Yes,1,Not Graduate,Yes,9221,0,20158,360,1,RURAL,N
LP029046,Female,No,0,Not Graduate,Yes,9195,0,6267,360,0,URBAN,Y
LP038190,Female,No,0,Graduate,Yes,1691,0,6672,360,1,RURAL,Y
LP031051,Female,Yes,1,Graduate,Yes,6064,0,7044,360,0,URBAN,Y
LP041174,Male,Yes,0,Not Graduate,No,1774,0,23915,240,1,SEMIURBAN,N
LP033640,Male,No,0,Graduate,Yes,4914,7485,17506,360,1,RURAL,N
LP026185,Female,Yes,0,Graduate,Yes,7836,210,22638,240,0,URBAN,Y
LP040859,Male,Yes,0,Not Graduate,Yes,2883,0,16073,360,1,URBAN,N
LP036904,Male,No,4,Graduate,No,8111,0,15120,240,1,RURAL,Y
LP032818,Female,No,3,Not Graduate,No,11160,0,2516,180,1,RURAL,Y
LP029049,Male,No,3,Graduate,Yes,11543,0,2964,360,1,RURAL,Y
LP038939,Male,Yes,0,Not Graduate,Yes,8756,0,6250,360,0,SEMIURBAN,Y
LP031530,Female,No,0,Not Graduate,Yes,4679,3607,21813,180,1,SEMIURBAN,N
LP045182,Male,Yes,1,Graduate,Yes,6577,0,14641,360,1,SEMIURBAN,N
LP039947,Female,No,1,Not Graduate,No,2780,0,2698,240,1,URBAN,Y
LP036910,Female,No,3,Graduate,Yes,2994,0,20042,360,1,SEMIURBAN,Y
LP051105,Female,No,0,Graduate,Yes,11264,0,15669,180,0,URBAN,Y
LP041174,Male,Yes,2,Graduate,Yes,12675,0,4373,360,1,SEMIURBAN,Y
LP029393,Male,Yes,2,Graduate,Yes,10939,3813,6387,240,0,RURAL,Y
LP036246,Female,No,3,Graduate,Yes,12407,0,20615,240,1,URBAN,Y
LP020191,Male,No,4,Graduate,Yes,5840,4591,9332,360,0,SEMIURBAN,Y
LP026904,Female,No,0,Not Graduate,Yes,11119,8862,12006,180,1,SEMIURBAN,N
LP037805,Male,No,5,Graduate,No,2745,0,6194,180,0,RURAL,Y
LP039160,Female,Yes,1,Graduate,Yes,11593,0,13494,180,1,URBAN,N
LP034973,Female,No,1,Not Graduate,Yes,6653,0,11058,240,0,SEMIURBAN,Y
LP036910,Female,Yes,1,Graduate,No,8616,0,21628,180,0,RURAL,Y
LP045093,Female,Yes,1,Not Graduate,Yes,2180,0,13909,240,1,RURAL,N
LP031899,Male,Yes,3,Graduate,No,8304,0,8201,180,1,SEMIURBAN,N
LP036246,Male,Yes,1,Graduate,Yes,6932,0,17097,180,1,URBAN,N
LP042444,Male,No,3,Not Graduate,No,4979,0,15313,180,1,RURAL,N
LP039211,Female,Yes,1,Not Graduate,No,5767,0,1957,240,0,RURAL,Y
LP035059,Male,Yes,5,Not Graduate,Yes,3224,0,24091,360,0,RURAL,Y
LP041649,Male,No,1,Not Graduate,No,12785,0,23518,240,0,SEMIURBAN,Y
LP040030,Female,Yes,1,Graduate,No,1801,0,5789,180,0,RURAL,Y
LP026540,Female,Yes,5,Not Graduate,No,3538,7179,13089,240,0,RURAL,Y
LP030986,Male,Yes,2,Graduate,Yes,3229,0,4059,360,1,RURAL,N
LP038285,Male,No,1,Not Graduate,Yes,4535,0,20204,240,1,RURAL,N
LP039500,Female,No,1,Not Graduate,No,9944,2897,6182,360,1,URBAN,Y
LP038285,Female,No,4,Graduate,Yes,12402,0,9819,240,1,RURAL,Y
LP049599,Female,No,1,Graduate,No,5875,0,8405,240,0,URBAN,Y
LP038373,Male,Yes,1,Not Graduate,Yes,12687,0,20847,360,1,URBAN,Y
LP037177,Female,Yes,4,Not Graduate,Yes,3368,5228,12659,360,1,RURAL,N
LP027765,Female,Yes,0,Not Graduate,No,11055,0,4326,240,1,SEMIURBAN,Y
LP040859,Male,No,0,Graduate,No,2752,0,383,360,1,RURAL,Y
LP041256,Female,Yes,0,Not Graduate,Yes,7791,0,2300,360,0,RURAL,Y
LP037571,Male,No,3,Not Graduate,No,2588,7290,6271,360,0,URBAN,Y
LP038072,Male,No,1,Not Graduate,Yes,4178,0,18310,180,0,RURAL,Y
LP037716,Male,No,1,Not Graduate,No,3400,0,22080,360,0,URBAN,Y
LP047436,Female,No,3,Not Graduate,Yes,6046,0,24546,180,0,URBAN,Y
LP023583,Male,Yes,1,Not Graduate,Yes,11419,0,10237,360,0,RURAL,Y
LP040627,Male,Yes,5,Graduate,No,12472,7432,11352,360,1,RURAL,N
LP039500,Male,Yes,4,Graduate,No,3865,0,2831,360,0,SEMIURBAN,Y
LP029412,Male,No,1,Not Graduate,Yes,3068,0,21597,360,1,URBAN,Y
LP038384,Male,Yes,0,Graduate,No,3334,0,1268,360,0,RURAL,Y
LP037177,Male,No,4,Not Graduate,Yes,11087,7946,8132,180,1,URBAN,N
LP042075,Male,No,1,Not Graduate,No,1569,0,2916,180,0,URBAN,Y
LP026171,Male,No,1,Graduate,No,1931,0,12517,240,1,SEMIURBAN,Y
LP033878,Female,No,0,Not Graduate,No,3847,0,5574,360,1,RURAL,N
LP045093,Male,Yes,2,Not Graduate,Yes,5125,0,4766,360,1,SEMIURBAN,Y
LP042614,Female,No,1,Graduate,No,11300,0,7404,180,1,URBAN,N
LP035429,Male,Yes,2,Not Graduate,Yes,3479,0,17584,180,1,RURAL,Y
LP039252,Male,No,0,Graduate,No,8928,0,7650,180,0,SEMIURBAN,Y
LP031103,Female,No,2,Graduate,No,12064,0,6489,360,0,RURAL,Y
LP035329,Male,No,1,Not Graduate,Yes,11592,0,6264,180,1,SEMIURBAN,Y
LP044945,Female,No,3,Graduate,Yes,12924,0,20033,180,1,SEMIURBAN,Y
LP031064,Male,Yes,1,Graduate,Yes,9003,0,624,360,0,RURAL,Y
LP039122,Female,No,5,Graduate,Yes,10380,6748,12170,240,1,SEMIURBAN,Y
LP031429,Male,No,3,Graduate,Yes,7208,3816,4788,360,1,URBAN,Y
LP038096,Male,Yes,4,Graduate,No,10353,0,13973,180,0,RURAL,Y
LP048984,Male,Yes,5,Graduate,Yes,12961,0,9410,360,1,RURAL,N
LP052379,Female,No,1,Graduate,Yes,10250,0,12716,240,0,SEMIURBAN,Y
LP036057,Female,Yes,5,Graduate,No,1870,0,19126,180,0,SEMIURBAN,Y
LP038096,Female,Yes,4,Not Graduate,No,7549,0,14636,360,1,RURAL,Y
LP041848,Female,No,1,Graduate,No,7785,0,1126,240,1,SEMIURBAN,N
LP029202,Male,Yes,1,Not Graduate,No,8073,0,4798,240,1,SEMIURBAN,Y
LP046385,Male,Yes,1,Not Graduate,Yes,1864,0,15343,360,0,RURAL,Y
LP048210,Female,No,5,Not Graduate,Yes,11351,0,13037,360,0,RURAL,Y
LP040010,Female,Yes,1,Not Graduate,Yes,7459,0,7222,360,1,RURAL,Y
LP039517,Female,Yes,1,Not Graduate,No,5577,0,1284,240,1,RURAL,Y
LP042734,Male,Yes,3,Graduate,Yes,5901,0,2416,240,0,RURAL,Y
LP047713,Male,Yes,0,Not Graduate,Yes,7127,0,19760,180,0,SEMIURBAN,Y
LP045997,Male,No,3,Graduate,Yes,12820,6624,10194,180,1,SEMIURBAN,Y
LP057957,Male,No,1,Graduate,No,12301,0,7562,360,0,URBAN,Y
LP036057,Female,Yes,1,Graduate,Yes,8206,0,19007,180,1,RURAL,N
LP034766,Female,No,1,Graduate,Yes,5233,0,17125,360,0,URBAN,Y
LP049747,Male,Yes,0,Graduate,Yes,9035,0,21138,360,1,SEMIURBAN,Y
LP036056,Female,Yes,2,Not Graduate,Yes,4999,0,2630,240,0,URBAN,Y
LP043717,Female,No,2,Graduate,Yes,4544,0,22083,240,1,URBAN,Y
LP047467,Female,No,1,Graduate,Yes,8665,0,18290,180,0,SEMIURBAN,Y
LP040627,Female,Yes,0,Graduate,No,6023,0,7996,240,1,RURAL,N
LP038072,Male,No,1,Not Graduate,Yes,5362,0,1794,240,1,RURAL,N
LP039671,Female,No,5,Graduate,Yes,7839,0,22613,240,0,RURAL,Y
LP048644,Female,No,1,Graduate,Yes,10176,0,8086,180,0,URBAN,Y
LP031612,Male,No,5,Graduate,No,5413,6853,11610,360,0,RURAL,Y
LP046385,Male,Yes,1,Not Graduate,No,5066,9073,3857,240,1,RURAL,Y
LP034176,Male,Yes,1,Graduate,Yes,10757,0,9872,180,0,URBAN,Y
LP048019,Female,Yes,2,Graduate,No,8599,0,15779,240,1,RURAL,N
LP030487,Male,No,4,Graduate,No,2467,0,16955,240,1,SEMIURBAN,N
LP031973,Female,No,1,Not Graduate,Yes,4527,0,7824,180,1,RURAL,Y
LP048169,Male,Yes,0,Not Graduate,No,7377,0,4296,360,1,SEMIURBAN,Y
LP033072,Male,No,0,Not Graduate,Yes,12794,0,19106,240,0,SEMIURBAN,Y
LP030487,Female,Yes,4,Not Graduate,Yes,12420,0,21641,180,1,RURAL,Y
LP035863,Female,Yes,0,Graduate,No,12623,0,6156,180,0,SEMIURBAN,Y
LP042539,Male,No,1,Not Graduate,No,7321,0,9100,360,1,SEMIURBAN,Y
LP041174,Male,No,1,Not Graduate,Yes,8935,0,22033,180,1,RURAL,Y
LP035429,Female,No,0,Graduate,No,8347,0,2273,180,1,SEMIURBAN,Y
LP035782,Male,No,3,Not Graduate,Yes,2273,0,11537,180,0,RURAL,Y
LP040258,Female,Yes,1,Not Graduate,No,8773,0,17892,180,0,RURAL,Y
LP042444,Female,No,1,Not Graduate,Yes,12505,0,5871,240,1,URBAN,Y
LP040655,Male,No,1,Not Graduate,Yes,9244,0,7217,360,1,SEMIURBAN,Y
LP041521,Male,No,0,Graduate,Yes,4595,4689,3212,180,0,SEMIURBAN,Y
LP039010,Female,No,2,Not Graduate,No,5626,0,7738,180,1,RURAL,Y
LP036056,Male,Yes,1,Not Graduate,No,4392,6084,20574,360,0,SEMIURBAN,Y
LP040706,Female,Yes,2,Not Graduate,No,9957,0,21757,180,1,SEMIURBAN,N
LP050371,Female,Yes,0,Graduate,No,2979,0,1829,360,0,SEMIURBAN,Y
LP037805,Male,Yes,1,Not Graduate,No,5590,0,17339,360,0,URBAN,Y
LP050599,Female,Yes,1,Not Graduate,Yes,10267,0,1826,240,1,SEMIURBAN,Y
LP049599,Male,Yes,0,Not Graduate,Yes,4038,4291,23259,240,0,URBAN,Y
LP039947,Male,Yes,2,Graduate,No,6634,0,9426,180,0,URBAN,Y
LP042734,Male,Yes,0,Not Graduate,Yes,4777,0,4871,240,1,SEMIURBAN,N
LP039671,Male,No,4,Not Graduate,No,7295,0,21887,360,1,URBAN,Y
LP038384,Male,No,5,Not Graduate,Yes,4147,0,1286,180,0,RURAL,Y
LP051685,Female,No,0,Graduate,No,5987,0,11717,360,0,RURAL,Y
LP029306,Male,Yes,5,Graduate,Yes,3434,0,4856,360,1,URBAN,Y
LP039498,Female,Yes,1,Not Graduate,No,7428,0,732,180,1,RURAL,N
LP039252,Female,Yes,0,Graduate,Yes,9231,0,2064,180,0,SEMIURBAN,Y
LP051251,Male,No,1,Graduate,No,8364,0,8240,240,1,RURAL,Y
LP035003,Female,Yes,3,Not Graduate,No,8162,0,22159,240,0,URBAN,Y
LP048888,Female,Yes,4,Graduate,No,8679,0,14887,180,1,URBAN,Y
LP029135,Male,No,1,Not Graduate,Yes,12388,0,10073,240,1,RURAL,Y
LP047928,Female,No,1,Not Graduate,No,3275,0,12778,360,1,RURAL,Y
LP039179,Male,No,5,Not Graduate,No,5477,0,11844,360,1,SEMIURBAN,Y
LP032750,Male,No,0,Graduate,No,7193,2849,4701,180,1,SEMIURBAN,N
LP041848,Male,No,1,Graduate,No,5922,0,12113,360,1,SEMIURBAN,N
LP050278,Male,No,0,Not Graduate,Yes,11621,627,21611,180,1,URBAN,Y
LP055635,Female,Yes,4,Not Graduate,No,12969,0,12492,180,1,RURAL,Y
LP035406,Female,No,0,Graduate,No,4236,0,24253,240,0,RURAL,Y
LP042539,Male,No,4,Graduate,No,2832,0,15379,360,0,URBAN,Y
LP044428,Female,Yes,5,Not Graduate,Yes,3312,4787,18905,180,0,SEMIURBAN,Y
LP042483,Male,Yes,1,Not Graduate,No,9674,0,3940,180,0,SEMIURBAN,Y
LP044300,Female,No,0,Graduate,Yes,10113,0,18351,240,0,RURAL,Y
LP038159,Female,Yes,0,Not Graduate,No,10916,2351,18159,360,1,RURAL,Y
LP042164,Male,Yes,1,Not Graduate,Yes,7828,0,23655,180,0,SEMIURBAN,Y
LP040898,Female,Yes,0,Not Graduate,No,8406,0,1044,240,0,RURAL,Y
LP045182,Male,No,1,Graduate,Yes,3592,0,6891,240,0,RURAL,Y
LP042614,Male,Yes,1,Graduate,No,8644,0,5382,180,0,SEMIURBAN,Y
LP040258,Female,No,0,Graduate,Yes,2298,0,9280,180,0,URBAN,Y
LP045749,Female,No,5,Graduate,Yes,10866,0,5208,180,0,RURAL,Y
LP039122,Female,Yes,0,Not Graduate,No,4450,0,14784,240,0,RURAL,Y
LP050403,Female,Yes,5,Not Graduate,Yes,11156,0,21515,180,0,URBAN,Y
LP042483,Female,Yes,1,Graduate,No,9164,0,24443,240,1,URBAN,Y
LP048169,Male,Yes,5,Not Graduate,No,5844,0,12223,240,0,RURAL,Y
LP048354,Male,Yes,0,Graduate,No,10681,0,22844,180,0,SEMIURBAN,Y
LP041521,Female,No,1,Graduate,No,4054,0,12498,240,0,SEMIURBAN,Y
LP057957,Male,Yes,1,Graduate,No,8121,0,18959,360,1,URBAN,Y
LP034181,Female,No,2,Not Graduate,No,8936,0,24852,360,0,SEMIURBAN,Y
LP056912,Female,No,5,Graduate,Yes,1565,0,5362,360,1,URBAN,Y
LP041256,Female,Yes,1,Not Graduate,No,8709,0,24461,360,0,RURAL,Y
LP043551,Female,No,0,Graduate,No,6032,0,3320,180,0,URBAN,Y
LP039160,Male,Yes,0,Not Graduate,No,4974,0,24008,180,0,RURAL,Y
LP037716,Male,No,0,Not Graduate,No,3210,9416,23095,180,1,SEMIURBAN,N
LP052722,Female,Yes,2,Graduate,No,6777,0,12635,240,1,URBAN,Y
LP038185,Male,No,4,Not Graduate,Yes,2705,0,6421,360,1,URBAN,Y
LP050727,Male,Yes,0,Not Graduate,Yes,12352,0,16146,180,0,RURAL,Y
LP050484,Male,No,3,Graduate,No,10639,0,10156,360,1,RURAL,Y
LP039010,Male,No,3,Not Graduate,Yes,6934,0,17728,180,0,URBAN,Y
LP051105,Male,No,4,Not Graduate,No,2457,0,4437,360,1,RURAL,Y
LP050357,Female,No,0,Graduate,No,5106,8851,11887,360,0,URBAN,Y
LP055111,Male,No,1,Not Graduate,Yes,4907,0,8097,360,0,SEMIURBAN,Y
LP054246,Female,No,4,Graduate,Yes,1845,0,19063,240,1,RURAL,Y
LP048277,Female,No,3,Graduate,Yes,12091,0,10835,240,0,SEMIURBAN,Y
LP043551,Male,No,0,Not Graduate,No,7577,0,3974,180,0,RURAL,Y
LP044975,Female,No,0,Graduate,No,5048,638,3914,240,0,URBAN,Y
LP056170,Male,No,5,Graduate,No,6345,4121,24596,360,0,URBAN,Y
LP059194,Male,No,3,Graduate,No,5635,0,4311,240,0,SEMIURBAN,Y
LP048277,Female,Yes,0,Graduate,Yes,9357,7123,14355,360,0,URBAN,Y
LP047547,Male,Yes,5,Graduate,No,3496,3965,21719,180,0,SEMIURBAN,Y
LP048210,Female,No,0,Graduate,Yes,10252,0,12040,240,1,URBAN,N
LP042057,Female,Yes,3,Graduate,Yes,2690,0,2896,240,0,RURAL,Y
LP044204,Female,No,1,Graduate,No,4139,8530,18210,180,1,URBAN,N
LP033848,Female,Yes,0,Graduate,Yes,2296,0,23416,180,0,RURAL,Y
LP042075,Female,No,1,Graduate,Yes,3682,0,19608,360,1,RURAL,N
LP046307,Female,Yes,2,Graduate,Yes,1590,0,16593,240,1,SEMIURBAN,N
LP045997,Female,No,0,Not Graduate,No,9713,0,1025,180,0,URBAN,Y
LP033812,Female,Yes,3,Not Graduate,No,9595,0,18264,360,0,RURAL,Y
LP047439,Female,No,2,Not Graduate,Yes,2445,0,1340,240,1,URBAN,Y
LP041677,Female,Yes,5,Graduate,Yes,2811,0,15670,240,1,URBAN,N
LP035863,Male,No,4,Not Graduate,No,11031,0,5847,180,1,SEMIURBAN,N
LP050403,Female,No,1,Not Graduate,No,12770,0,3151,360,1,SEMIURBAN,Y
LP040655,Male,No,0,Graduate,Yes,10308,6557,2990,180,0,SEMIURBAN,Y
LP057917,Male,Yes,1,Graduate,No,6613,0,15855,180,1,SEMIURBAN,N
LP056912,Female,No,0,Not Graduate,Yes,4971,7754,17892,180,1,URBAN,Y
LP054770,Female,Yes,1,Not Graduate,Yes,10275,2918,6470,240,0,SEMIURBAN,Y
LP054246,Female,Yes,0,Graduate,No,5395,7174,16284,240,1,URBAN,Y
LP053399,Male,Yes,1,Graduate,Yes,5262,0,23239,240,1,SEMIURBAN,Y
LP057106,Female,Yes,0,Not Graduate,Yes,12029,0,13224,240,0,URBAN,Y
LP047436,Male,Yes,0,Graduate,Yes,10988,9289,11245,180,1,URBAN,N
LP046385,Male,Yes,3,Not Graduate,Yes,4285,9307,7788,180,1,SEMIURBAN,Y
LP053360,Male,Yes,2,Graduate,No,6600,0,4320,240,0,SEMIURBAN,Y
LP040980,Female,Yes,0,Not Graduate,Yes,7823,0,20529,360,0,SEMIURBAN,Y
LP040919,Male,No,4,Not Graduate,No,2434,0,18079,180,0,RURAL,Y
LP056986,Male,Yes,2,Not Graduate,Yes,2464,0,4915,240,1,RURAL,Y
LP045093,Male,No,0,Graduate,No,12875,9000,23555,360,1,RURAL,N
LP041649,Male,No,1,Not Graduate,No,8412,0,6010,180,1,SEMIURBAN,Y
LP059194,Male,No,1,Not Graduate,No,2712,3547,21965,240,1,RURAL,N
LP042014,Male,Yes,0,Graduate,No,10977,0,17082,240,1,SEMIURBAN,N
LP052782,Male,Yes,1,Not Graduate,Yes,2599,0,5061,360,1,URBAN,Y
LP046958,Male,Yes,1,Not Graduate,No,3124,0,16249,180,0,RURAL,Y
LP057653,Female,Yes,1,Graduate,No,10865,0,1931,360,0,RURAL,Y
LP050727,Male,Yes,4,Not Graduate,No,9720,0,16549,180,1,SEMIURBAN,N
LP040589,Female,No,4,Graduate,Yes,10096,0,14082,360,1,SEMIURBAN,Y
LP057274,Male,Yes,3,Graduate,No,2516,0,17337,360,1,RURAL,Y
LP055938,Male,No,1,Graduate,Yes,4800,0,13806,360,1,RURAL,N
LP054116,Male,Yes,1,Not Graduate,No,2464,0,5563,240,1,SEMIURBAN,N
LP048490,Male,No,1,Not Graduate,Yes,11671,0,23394,360,1,URBAN,Y
LP045490,Female,Yes,0,Not Graduate,No,2291,0,6575,360,0,RURAL,Y
LP037884,Male,Yes,4,Not Graduate,No,5687,3738,6413,180,0,RURAL,Y
LP060590,Male,No,1,Graduate,Yes,4485,1823,11024,180,0,URBAN,Y
LP044945,Female,Yes,0,Not Graduate,Yes,7273,0,20247,360,1,SEMIURBAN,N
LP052656,Male,No,5,Graduate,No,12606,0,4921,180,1,URBAN,Y
LP036904,Female,No,0,Graduate,Yes,9355,0,4566,180,1,SEMIURBAN,Y
LP045437,Female,No,0,Graduate,Yes,2688,0,16150,180,1,RURAL,Y
LP057274,Female,Yes,4,Not Graduate,No,2849,0,16132,180,1,RURAL,Y
LP051558,Female,Yes,5,Not Graduate,No,12506,0,15072,360,0,URBAN,Y
LP044428,Female,No,1,Graduate,No,8142,0,2362,240,1,RURAL,Y
LP042057,Female,Yes,5,Not Graduate,Yes,10989,0,13933,180,0,URBAN,Y
LP054128,Female,No,1,Not Graduate,Yes,7857,0,2393,240,0,RURAL,Y
LP058007,Female,Yes,2,Not Graduate,Yes,10970,4913,18016,360,1,URBAN,Y
LP051393,Male,Yes,1,Graduate,Yes,4205,0,17411,180,0,RURAL,Y
LP047928,Male,Yes,2,Graduate,Yes,11003,0,24110,360,0,RURAL,Y
LP048888,Male,Yes,2,Graduate,Yes,6753,0,24241,360,1,SEMIURBAN,Y
LP052816,Male,Yes,0,Not Graduate,Yes,3620,0,12454,360,1,URBAN,N
LP048354,Female,No,0,Graduate,Yes,3077,6912,14466,240,1,URBAN,Y
LP040589,Male,Yes,1,Graduate,Yes,11107,0,14834,180,1,RURAL,N
LP058539,Female,No,5,Graduate,No,6205,0,15395,360,0,URBAN,Y
LP052925,Male,No,1,Not Graduate,Yes,11049,8916,24274,240,0,RURAL,Y
LP049747,Male,No,4,Not Graduate,Yes,10645,0,18267,240,1,SEMIURBAN,N
LP045749,Female,Yes,0,Graduate,No,10415,149,20565,240,1,RURAL,N
LP039211,Female,Yes,4,Graduate,Yes,6020,8966,17042,180,1,RURAL,Y
LP050484,Female,No,0,Not Graduate,Yes,2120,0,24891,180,0,RURAL,Y
LP042164,Male,Yes,4,Not Graduate,No,10974,0,12346,180,1,URBAN,Y
LP048490,Male,Yes,1,Graduate,Yes,9857,0,13659,240,0,SEMIURBAN,Y
LP052925,Female,Yes,4,Graduate,Yes,11625,4622,5797,240,0,SEMIURBAN,Y
LP064137,Male,Yes,1,Graduate,Yes,4107,1053,13496,360,0,URBAN,Y
LP058230,Female,Yes,0,Not Graduate,No,7373,0,16732,180,0,URBAN,Y
LP045463,Male,No,5,Not Graduate,Yes,6957,0,19215,240,0,URBAN,Y
LP038557,Male,No,0,Graduate,No,3457,0,931,240,1,RURAL,N
LP060329,Male,No,2,Graduate,No,3013,0,13047,360,1,URBAN,Y
LP067743,Female,Yes,1,Graduate,Yes,7358,5103,22172,180,0,URBAN,Y
LP053344,Female,No,0,Graduate,Yes,3770,0,19033,180,1,SEMIURBAN,N
LP051251,Female,Yes,0,Not Graduate,No,12438,111,4296,240,1,SEMIURBAN,Y
LP043655,Male,No,0,Not Graduate,Yes,9941,5320,9786,240,0,RURAL,Y
LP053472,Female,No,2,Graduate,No,6460,0,22603,180,0,RURAL,Y
LP043655,Female,No,1,Graduate,No,12352,0,21259,240,1,RURAL,Y
LP053886,Female,No,3,Graduate,Yes,8870,914,14588,240,0,SEMIURBAN,Y
LP053399,Male,Yes,0,Not Graduate,No,7313,0,15348,180,0,SEMIURBAN,Y
LP046958,Male,No,5,Not Graduate,Yes,7807,0,11153,240,1,URBAN,Y
LP054770,Female,No,0,Graduate,Yes,11506,0,11193,360,1,RURAL,Y
LP061021,Male,Yes,2,Not Graduate,No,3509,0,16680,240,1,RURAL,N
LP042014,Male,Yes,2,Not Graduate,Yes,10011,0,3289,360,1,URBAN,N
LP047467,Female,No,3,Not Graduate,Yes,4099,0,13868,360,0,URBAN,Y
LP055665,Male,Yes,2,Graduate,No,9679,0,4844,360,1,URBAN,N
LP045437,Male,No,1,Graduate,No,2491,0,18544,180,1,URBAN,N
LP048625,Male,Yes,0,Graduate,Yes,12459,0,19694,360,0,SEMIURBAN,Y
LP059989,Female,No,1,Not Graduate,Yes,3185,0,21955,240,1,SEMIURBAN,N
LP054831,Male,No,0,Not Graduate,Yes,11791,0,610,240,1,URBAN,N
LP041677,Male,No,2,Not Graduate,Yes,12854,974,23773,180,1,URBAN,N
LP047437,Female,Yes,4,Not Graduate,Yes,3949,0,2474,240,0,URBAN,Y
LP055635,Male,Yes,0,Not Graduate,Yes,8369,0,17781,180,0,SEMIURBAN,Y
LP055975,Female,No,4,Not Graduate,No,3951,0,13265,240,0,RURAL,Y
LP060716,Male,Yes,0,Graduate,No,9222,0,10738,240,1,RURAL,N
LP056474,Female,No,4,Graduate,Yes,6891,0,11338,360,1,URBAN,N
LP052782,Female,Yes,4,Not Graduate,No,4566,0,17180,360,0,SEMIURBAN,Y
LP038939,Female,Yes,2,Graduate,No,9459,2032,17983,360,1,RURAL,Y
LP054116,Female,No,0,Not Graduate,No,2944,0,22118,240,0,SEMIURBAN,Y
LP055938,Male,No,0,Not Graduate,Yes,11878,0,21804,180,0,URBAN,Y
LP056170,Male,No,4,Graduate,No,9974,0,21617,180,1,URBAN,Y
LP049948,Male,No,2,Not Graduate,Yes,8069,0,14027,360,1,SEMIURBAN,N
LP059989,Female,No,2,Graduate,No,11368,0,18612,180,0,SEMIURBAN,Y
LP042341,Female,Yes,0,Graduate,No,6938,7615,10351,240,1,RURAL,N
LP043717,Male,No,1,Graduate,Yes,8118,0,8692,180,0,SEMIURBAN,Y
LP034520,Male,Yes,2,Not Graduate,Yes,3410,0,7132,240,1,RURAL,Y
LP042093,Male,No,4,Not Graduate,Yes,5481,3601,9381,360,0,URBAN,Y
LP065478,Female,Yes,1,Graduate,No,2850,0,2054,240,0,URBAN,Y
LP047529,Female,Yes,3,Graduate,Yes,1943,0,22912,360,0,URBAN,Y
LP049203,Female,No,1,Graduate,Yes,11124,0,3400,180,0,RURAL,Y
LP064123,Male,No,2,Not Graduate,Yes,11505,0,14259,360,0,RURAL,Y
LP062472,Female,Yes,1,Graduate,Yes,6647,0,23751,180,0,SEMIURBAN,Y
LP052405,Male,Yes,5,Not Graduate,Yes,5471,0,12831,180,0,RURAL,Y
LP045974,Male,Yes,4,Not Graduate,No,7098,0,5999,360,0,RURAL,Y
LP065174,Female,No,0,Graduate,No,2442,0,3145,180,0,SEMIURBAN,Y
LP042617,Male,No,2,Not Graduate,Yes,3234,8402,12420,180,1,RURAL,N
